STN---,WBAN,YEARMODA,TEMP,1?,DEWP,2?,SLP,3?,STP,4?,VISIB,5?,WDSP,6?,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,
085360,99999,20170310,62.9,24,50.2,24,9999.9,0,9999.9,0,999.9,0,5.4,24,13.0,18.1,75.2,50.0,0.00,999.9,000000,
085360,99999,20170311,59.1,24,52.7,24,9999.9,0,9999.9,0,6.1,21,9.9,24,18.1,25.1,64.4,53.6,0.00,999.9,000000,
085360,99999,20170312,56.2,24,46.4,24,9999.9,0,9999.9,0,6.2,24,16.2,24,24.1,35.9,60.8,51.8,0.00,999.9,000000,
085360,99999,20170313,54.6,24,41.7,24,9999.9,0,9999.9,0,6.2,18,15.6,24,21.0,31.1,60.8,50.0,0.00,999.9,000000,
085360,99999,20170314,57.7,24,44.2,24,9999.9,0,9999.9,0,6.2,10,11.4,24,15.9,19.0,62.6,53.6,0.00,999.9,000000,
085360,99999,20170315,62.7,24,44.6,24,9999.9,0,9999.9,0,999.9,0,9.6,24,17.1,19.0,71.6,57.2,0.00,999.9,000000,
085360,99999,20170316,58.6,24,44.4,24,9999.9,0,9999.9,0,999.9,0,7.1,24,12.0,24.1,66.2,51.8,0.00,999.9,000000,
085360,99999,20170317,59.1,24,45.4,24,9999.9,0,9999.9,0,999.9,0,7.6,24,14.0,24.1,66.2,53.6,0.00,999.9,000000,
085360,99999,20170318,61.5,24,39.4,24,9999.9,0,9999.9,0,999.9,0,6.1,24,12.0,22.0,75.2,48.2,0.00,999.9,000000,
085360,99999,20170319,58.5,24,47.5,24,9999.9,0,9999.9,0,6.2,9,7.2,24,18.1,26.0,71.6,50.0,0.00,999.9,100000,
085360,99999,20170320,55.6,24,47.8,24,9999.9,0,9999.9,0,6.2,24,12.4,24,20.0,24.1,60.8,53.6,0.00,999.9,000000,
085360,99999,20170321,56.0,24,47.6,24,9999.9,0,9999.9,0,6.2,24,8.0,24,15.9,999.9,60.8,51.8,99.99,999.9,010000,
085360,99999,20170322,51.9,24,43.0,24,9999.9,0,9999.9,0,6.1,24,9.5,24,15.9,31.1,57.2,46.4,99.99,999.9,010000,
085360,99999,20170323,46.3,24,39.9,24,9999.9,0,9999.9,0,6.2,24,7.6,24,14.0,24.1,51.8,42.8,99.99,999.9,010010,
085360,99999,20170324,47.4,24,41.7,24,9999.9,0,9999.9,0,6.2,24,6.6,24,11.1,999.9,53.6,41.0,99.99,999.9,010010,
085360,99999,20170325,50.1,24,44.9,24,9999.9,0,9999.9,0,6.2,24,9.2,24,19.0,999.9,57.2,44.6,99.99,999.9,010000,
085360,99999,20170326,50.5,24,47.7,24,9999.9,0,9999.9,0,5.6,24,7.1,24,15.9,26.0,55.4,48.2,99.99,999.9,010000,
085360,99999,20170327,56.4,24,51.1,24,9999.9,0,9999.9,0,6.2,23,9.4,24,17.1,999.9,62.6,51.8,99.99,999.9,010000,
085360,99999,20170328,54.9,24,49.9,24,9999.9,0,9999.9,0,3.3,15,5.6,24,11.1,15.9,64.4,48.2,0.00,999.9,100000,
085360,99999,20170329,58.3,24,49.6,24,9999.9,0,9999.9,0,1.1,9,4.0,24,8.9,999.9,69.8,48.2,0.00,999.9,100000,
085360,99999,20170330,59.2,24,50.2,24,9999.9,0,9999.9,0,6.2,8,5.6,24,14.0,999.9,68.0,51.8,0.00,999.9,000000,
085360,99999,20170331,58.7,24,50.7,24,9999.9,0,9999.9,0,6.2,24,6.7,24,11.1,999.9,64.4,51.8,0.00,999.9,000000,
085360,99999,20170401,56.4,24,47.8,24,9999.9,0,9999.9,0,6.2,21,7.7,24,13.0,999.9,62.6,50.0,0.00,999.9,000000,
085360,99999,20170402,57.4,24,46.5,24,9999.9,0,9999.9,0,999.9,0,7.7,24,12.0,999.9,69.8,48.2,0.00,999.9,000000,
085360,99999,20170403,60.7,24,48.4,24,9999.9,0,9999.9,0,999.9,0,9.1,24,15.0,21.0,73.4,51.8,0.00,999.9,000000,
085360,99999,20170404,63.1,24,49.2,24,9999.9,0,9999.9,0,999.9,0,8.5,24,11.1,999.9,75.2,55.4,0.00,999.9,000000,
085360,99999,20170405,66.4,24,44.7,24,9999.9,0,9999.9,0,999.9,0,7.4,24,12.0,17.1,77.0,55.4,0.00,999.9,000000,
085360,99999,20170406,63.9,24,42.3,24,9999.9,0,9999.9,0,999.9,0,9.9,24,14.0,28.0,73.4,55.4,0.00,999.9,000000,
085360,99999,20170407,64.7,24,45.8,24,9999.9,0,9999.9,0,999.9,0,5.6,24,12.0,17.1,77.0,51.8,0.00,999.9,000000,
085360,99999,20170408,65.1,24,46.7,24,9999.9,0,9999.9,0,999.9,0,5.7,24,11.1,20.0,77.0,55.4,0.00,999.9,000000,
085360,99999,20170409,63.9,24,47.1,24,9999.9,0,9999.9,0,999.9,0,6.0,24,12.0,19.0,77.0,51.8,0.00,999.9,000000,
085360,99999,20170410,66.2,24,49.2,24,9999.9,0,9999.9,0,999.9,0,6.5,24,9.9,19.0,77.0,57.2,0.00,999.9,000000,
085360,99999,20170411,67.9,24,50.1,24,9999.9,0,9999.9,0,999.9,0,6.1,24,13.0,999.9,82.4,57.2,0.00,999.9,000000,
085360,99999,20170412,66.8,24,50.3,24,9999.9,0,9999.9,0,999.9,0,5.0,24,9.9,999.9,82.4,55.4,0.00,999.9,000000,
085360,99999,20170413,61.2,24,52.8,24,9999.9,0,9999.9,0,6.0,20,6.7,24,13.0,999.9,69.8,55.4,0.00,999.9,000000,
085360,99999,20170414,62.0,24,53.5,24,9999.9,0,9999.9,0,6.2,24,5.1,24,9.9,999.9,71.6,53.6,0.00,999.9,000000,
085360,99999,20170415,62.2,24,53.5,24,9999.9,0,9999.9,0,6.2,19,7.3,24,12.0,999.9,71.6,55.4,0.00,999.9,000000,
085360,99999,20170416,62.7,24,51.4,24,9999.9,0,9999.9,0,999.9,0,7.2,24,13.0,999.9,75.2,53.6,0.00,999.9,000000,
085360,99999,20170417,64.4,24,48.3,24,9999.9,0,9999.9,0,999.9,0,4.9,24,11.1,18.1,80.6,51.8,0.00,999.9,000000,
085360,99999,20170418,68.4,24,49.4,24,9999.9,0,9999.9,0,6.1,9,10.0,24,19.0,28.9,75.2,60.8,99.99,999.9,010000,
085360,99999,20170419,66.6,24,54.4,24,9999.9,0,9999.9,0,6.1,12,8.7,24,15.9,19.0,75.2,59.0,0.00,999.9,000000,
085360,99999,20170420,68.2,24,53.8,24,9999.9,0,9999.9,0,5.7,10,8.5,24,13.0,31.1,78.8,59.0,0.00,999.9,000000,
085360,99999,20170421,64.5,24,48.2,24,9999.9,0,9999.9,0,6.2,4,8.7,24,13.0,27.0,73.4,57.2,0.00,999.9,000000,
085360,99999,20170422,63.9,24,50.1,24,9999.9,0,9999.9,0,6.1,4,5.8,24,11.1,20.0,75.2,55.4,0.00,999.9,000000,
085360,99999,20170423,66.4,24,47.7,24,9999.9,0,9999.9,0,6.2,5,6.2,24,11.1,999.9,77.0,60.8,0.00,999.9,000000,
085360,99999,20170424,63.9,24,54.1,24,9999.9,0,9999.9,0,6.1,11,7.1,24,14.0,999.9,75.2,55.4,0.00,999.9,000000,
085360,99999,20170425,59.7,24,51.2,24,9999.9,0,9999.9,0,6.2,24,8.0,24,12.0,999.9,68.0,55.4,0.00,999.9,000000,
085360,99999,20170426,57.6,24,46.9,24,9999.9,0,9999.9,0,6.2,19,7.0,24,12.0,999.9,62.6,53.6,0.00,999.9,000000,
085360,99999,20170427,58.5,24,38.8,24,9999.9,0,9999.9,0,999.9,0,8.8,24,14.0,19.0,69.8,46.4,0.00,999.9,000000,
085360,99999,20170428,62.2,24,37.4,24,9999.9,0,9999.9,0,6.2,4,11.2,24,17.1,22.9,71.6,53.6,0.00,999.9,000000,
085360,99999,20170429,58.5,24,47.4,24,9999.9,0,9999.9,0,6.2,21,6.3,24,12.0,999.9,66.2,51.8,0.00,999.9,000000,
085360,99999,20170430,58.3,24,48.3,24,9999.9,0,9999.9,0,5.8,24,10.1,24,17.1,26.0,62.6,50.0,99.99,999.9,010000,
085360,99999,20170501,56.8,24,44.8,24,9999.9,0,9999.9,0,6.2,15,5.9,24,11.1,20.0,68.0,48.2,0.00,999.9,000000,
085360,99999,20170502,62.4,24,38.1,24,9999.9,0,9999.9,0,999.9,0,6.4,24,11.1,18.1,80.6,48.2,0.00,999.9,000000,
085360,99999,20170503,68.8,24,41.6,24,9999.9,0,9999.9,0,999.9,0,4.8,24,8.9,18.1,86.0,53.6,0.00,999.9,000000,
085360,99999,20170504,64.8,24,55.3,24,9999.9,0,9999.9,0,6.0,17,8.2,24,15.9,999.9,71.6,59.0,99.99,999.9,010000,
085360,99999,20170505,60.7,24,52.8,24,9999.9,0,9999.9,0,6.0,24,10.6,24,15.9,25.1,66.2,55.4,99.99,999.9,010000,
085360,99999,20170506,62.5,24,54.1,24,9999.9,0,9999.9,0,6.2,20,7.6,24,13.0,14.0,69.8,55.4,99.99,999.9,010000,
085360,99999,20170507,66.3,24,52.4,24,9999.9,0,9999.9,0,6.2,5,5.3,24,12.0,20.0,80.6,55.4,0.00,999.9,000000,
085360,99999,20170508,68.7,24,53.1,24,9999.9,0,9999.9,0,999.9,0,5.6,24,8.9,14.0,80.6,57.2,0.00,999.9,000000,
085360,99999,20170509,63.0,24,56.4,24,9999.9,0,9999.9,0,6.2,18,8.7,24,22.0,27.0,68.0,57.2,99.99,999.9,010000,
085360,99999,20170510,61.9,24,58.1,24,9999.9,0,9999.9,0,5.7,24,12.5,24,22.9,25.1,64.4,59.0,99.99,999.9,010010,
085360,99999,20170511,61.6,24,56.1,24,9999.9,0,9999.9,0,5.8,24,14.4,24,21.0,31.1,66.2,57.2,99.99,999.9,010010,
085360,99999,20170512,62.2,24,56.8,24,9999.9,0,9999.9,0,6.2,24,10.7,24,18.1,24.1,68.0,57.2,99.99,999.9,010000,
085360,99999,20170513,62.2,24,54.3,24,9999.9,0,9999.9,0,6.2,24,8.9,24,15.0,999.9,68.0,55.4,0.00,999.9,000000,
085360,99999,20170514,64.9,24,59.2,24,9999.9,0,9999.9,0,6.2,24,8.3,24,13.0,999.9,71.6,57.2,0.00,999.9,000000,
085360,99999,20170515,69.2,24,59.1,24,9999.9,0,9999.9,0,5.7,15,5.0,24,11.1,15.9,80.6,59.0,0.00,999.9,000000,
085360,99999,20170516,73.8,24,57.6,24,9999.9,0,9999.9,0,999.9,0,7.6,24,17.1,999.9,87.8,66.2,0.00,999.9,000000,
085360,99999,20170517,67.7,24,55.8,24,9999.9,0,9999.9,0,6.2,15,10.6,24,17.1,26.0,75.2,57.2,0.00,999.9,000000,
085360,99999,20170518,60.1,24,47.9,24,9999.9,0,9999.9,0,6.2,23,13.9,24,20.0,28.0,66.2,55.4,0.00,999.9,000000,
085360,99999,20170519,60.3,24,46.2,24,9999.9,0,9999.9,0,6.2,6,12.0,24,19.0,999.9,69.8,51.8,0.00,999.9,000000,
085360,99999,20170520,69.7,24,44.9,24,9999.9,0,9999.9,0,999.9,0,7.1,24,12.0,20.0,87.8,53.6,0.00,999.9,000000,
085360,99999,20170521,71.4,24,54.4,24,9999.9,0,9999.9,0,6.2,10,7.5,24,14.0,24.1,80.6,64.4,0.00,999.9,000000,
085360,99999,20170522,68.4,24,57.6,24,9999.9,0,9999.9,0,5.7,16,7.5,24,15.0,18.1,77.0,62.6,0.00,999.9,000000,
085360,99999,20170523,73.7,24,58.0,24,9999.9,0,9999.9,0,999.9,0,7.5,24,12.0,15.9,91.4,60.8,0.00,999.9,000000,
085360,99999,20170524,75.1,24,57.6,24,9999.9,0,9999.9,0,6.2,11,6.8,24,14.0,24.1,86.0,64.4,0.00,999.9,000000,
085360,99999,20170525,73.8,24,57.8,24,9999.9,0,9999.9,0,6.2,11,7.3,24,15.0,999.9,86.0,62.6,99.99,999.9,010010,
085360,99999,20170526,64.8,24,59.1,24,9999.9,0,9999.9,0,6.2,24,6.8,24,12.0,999.9,71.6,60.8,0.00,999.9,000000,
085360,99999,20170527,65.3,24,57.9,24,9999.9,0,9999.9,0,6.2,22,5.0,24,9.9,15.0,73.4,59.0,0.00,999.9,000000,
085360,99999,20170528,65.8,24,59.8,24,9999.9,0,9999.9,0,5.8,24,10.0,24,19.0,999.9,73.4,62.6,99.99,999.9,010000,
085360,99999,20170529,65.8,24,60.6,24,9999.9,0,9999.9,0,6.2,24,6.1,24,12.0,999.9,73.4,62.6,99.99,999.9,010000,
085360,99999,20170530,66.0,24,57.2,24,9999.9,0,9999.9,0,6.2,24,10.5,24,15.9,25.1,73.4,60.8,0.00,999.9,000000,
085360,99999,20170531,66.2,24,58.7,24,9999.9,0,9999.9,0,6.2,24,10.2,24,14.0,999.9,75.2,60.8,0.00,999.9,000000,
085360,99999,20170601,65.9,24,56.8,24,9999.9,0,9999.9,0,6.2,16,10.5,24,14.0,22.9,77.0,59.0,0.00,999.9,000000,
085360,99999,20170602,66.1,24,56.3,24,9999.9,0,9999.9,0,6.2,24,11.4,24,18.1,28.0,77.0,59.0,0.00,999.9,000000,
085360,99999,20170603,64.1,24,52.2,24,9999.9,0,9999.9,0,6.2,24,14.9,24,20.0,29.9,69.8,59.0,0.00,999.9,000000,
085360,99999,20170604,63.6,24,51.9,24,9999.9,0,9999.9,0,6.2,24,15.6,24,20.0,32.1,69.8,59.0,0.00,999.9,000000,
085360,99999,20170605,65.2,24,54.0,24,9999.9,0,9999.9,0,6.2,24,9.9,24,15.0,20.0,73.4,59.0,99.99,999.9,010000,
085360,99999,20170606,66.1,24,56.0,24,9999.9,0,9999.9,0,6.2,15,10.8,24,19.0,25.1,75.2,59.0,99.99,999.9,010000,
085360,99999,20170607,73.2,24,48.8,24,9999.9,0,9999.9,0,999.9,0,8.6,24,14.0,22.9,91.4,59.0,0.00,999.9,000000,
085360,99999,20170608,70.4,24,50.2,24,9999.9,0,9999.9,0,6.2,4,9.9,24,14.0,999.9,77.0,62.6,0.00,999.9,000000,
085360,99999,20170609,69.7,24,54.6,24,9999.9,0,9999.9,0,6.2,13,9.2,24,14.0,999.9,78.8,64.4,0.00,999.9,000000,
085360,99999,20170610,71.1,24,56.4,24,9999.9,0,9999.9,0,999.9,0,9.4,24,13.0,999.9,84.2,62.6,0.00,999.9,000000,
085360,99999,20170611,70.8,24,59.8,24,9999.9,0,9999.9,0,6.2,10,13.0,24,17.1,27.0,82.4,64.4,0.00,999.9,000000,
085360,99999,20170612,73.2,24,59.7,24,9999.9,0,9999.9,0,999.9,0,8.1,24,15.9,999.9,89.6,62.6,0.00,999.9,000000,
085360,99999,20170613,75.7,24,59.2,24,9999.9,0,9999.9,0,6.2,4,7.7,24,12.0,15.9,89.6,62.6,0.00,999.9,000000,
085360,99999,20170614,71.5,24,60.6,24,9999.9,0,9999.9,0,6.2,12,6.7,24,15.0,15.9,80.6,62.6,0.00,999.9,000000,
085360,99999,20170615,71.1,24,56.8,24,9999.9,0,9999.9,0,999.9,0,11.4,24,17.1,22.0,82.4,60.8,0.00,999.9,000000,
085360,99999,20170616,77.2,24,59.8,24,9999.9,0,9999.9,0,999.9,0,7.9,24,14.0,18.1,95.0,60.8,0.00,999.9,000000,
085360,99999,20170617,88.3,24,52.9,24,9999.9,0,9999.9,0,6.2,8,5.9,24,15.9,26.0,104.0,71.6,99.99,999.9,010010,
085360,99999,20170618,88.2,24,53.8,24,9999.9,0,9999.9,0,999.9,0,6.1,24,12.0,15.0,100.4,75.2,0.00,999.9,000000,
085360,99999,20170619,83.9,24,58.9,24,9999.9,0,9999.9,0,999.9,0,7.1,24,18.1,19.0,98.6,73.4,0.00,999.9,000000,
085360,99999,20170620,79.9,24,64.2,24,9999.9,0,9999.9,0,999.9,0,7.1,24,13.0,17.1,91.4,69.8,0.00,999.9,000000,
085360,99999,20170621,71.7,24,63.9,24,9999.9,0,9999.9,0,6.1,22,6.0,24,9.9,999.9,78.8,66.2,0.00,999.9,000000,
085360,99999,20170622,70.6,24,59.9,24,9999.9,0,9999.9,0,6.2,21,9.2,24,15.0,24.1,80.6,64.4,0.00,999.9,000000,
085360,99999,20170623,72.0,24,57.2,24,9999.9,0,9999.9,0,6.2,11,8.9,24,14.0,21.0,82.4,62.6,0.00,999.9,000000,
085360,99999,20170624,69.7,24,54.5,24,9999.9,0,9999.9,0,6.2,11,8.9,24,14.0,999.9,77.0,64.4,0.00,999.9,000000,
085360,99999,20170625,67.6,24,58.0,24,9999.9,0,9999.9,0,6.2,19,7.7,24,12.0,999.9,78.8,62.6,99.99,999.9,010000,
085360,99999,20170626,68.2,24,59.2,24,9999.9,0,9999.9,0,6.2,24,5.2,24,11.1,999.9,78.8,62.6,0.00,999.9,000000,
085360,99999,20170627,68.8,24,59.2,24,9999.9,0,9999.9,0,6.2,24,6.9,24,12.0,21.0,75.2,62.6,0.00,999.9,000000,
085360,99999,20170628,68.1,24,59.0,24,9999.9,0,9999.9,0,6.1,24,10.4,24,15.9,25.1,75.2,60.8,99.99,999.9,010000,
085360,99999,20170629,64.7,24,52.9,24,9999.9,0,9999.9,0,6.2,24,9.3,24,17.1,27.0,71.6,60.8,99.99,999.9,010000,
085360,99999,20170630,64.1,21,51.0,21,9999.9,0,9999.9,0,6.2,19,13.2,21,22.0,29.9,71.6,59.0,99.99,999.9,010000,
085360,99999,20170701,66.8,24,47.9,24,9999.9,0,9999.9,0,999.9,0,13.1,24,20.0,26.0,78.8,57.2,0.00,999.9,000000,
085360,99999,20170702,76.8,24,46.3,24,9999.9,0,9999.9,0,999.9,0,9.6,24,17.1,22.0,95.0,64.4,0.00,999.9,000000,
085360,99999,20170703,82.0,24,47.4,24,9999.9,0,9999.9,0,999.9,0,6.3,24,11.1,18.1,98.6,64.4,0.00,999.9,000000,
085360,99999,20170704,75.5,24,56.5,24,9999.9,0,9999.9,0,6.2,12,7.0,24,13.0,15.0,87.8,66.2,0.00,999.9,000000,
085360,99999,20170705,67.1,24,58.1,24,9999.9,0,9999.9,0,6.2,24,5.9,24,8.9,999.9,73.4,62.6,0.00,999.9,000000,
085360,99999,20170706,66.6,24,58.9,24,9999.9,0,9999.9,0,6.2,24,7.0,24,12.0,22.0,73.4,60.8,99.99,999.9,010000,
085360,99999,20170707,68.2,24,59.9,24,9999.9,0,9999.9,0,6.2,24,8.7,24,15.0,24.1,75.2,62.6,0.00,999.9,000000,
085360,99999,20170708,66.4,24,61.6,24,9999.9,0,9999.9,0,6.2,24,8.4,24,15.0,999.9,69.8,64.4,0.00,999.9,000000,
085360,99999,20170709,68.4,24,59.2,24,9999.9,0,9999.9,0,6.2,24,10.6,24,15.0,19.0,77.0,62.6,0.00,999.9,000000,
085360,99999,20170710,67.9,24,58.5,24,9999.9,0,9999.9,0,6.2,24,12.3,24,21.0,28.9,77.0,62.6,0.00,999.9,000000,
085360,99999,20170711,70.6,24,53.2,24,9999.9,0,9999.9,0,6.2,13,11.8,24,17.1,28.9,84.2,60.8,0.00,999.9,000000,
085360,99999,20170712,76.0,24,60.5,24,9999.9,0,9999.9,0,6.2,11,10.0,24,13.0,999.9,89.6,66.2,0.00,999.9,000000,
085360,99999,20170713,77.5,24,59.0,24,9999.9,0,9999.9,0,999.9,0,10.5,24,15.0,24.1,89.6,68.0,0.00,999.9,000000,
085360,99999,20170714,72.9,24,60.1,24,9999.9,0,9999.9,0,6.2,6,11.4,24,15.9,22.9,86.0,64.4,0.00,999.9,000000,
085360,99999,20170715,73.4,24,60.2,24,9999.9,0,9999.9,0,6.2,8,7.1,24,11.1,22.0,89.6,62.6,0.00,999.9,000000,
085360,99999,20170716,73.2,24,59.4,24,9999.9,0,9999.9,0,999.9,0,6.8,24,9.9,24.1,87.8,62.6,0.00,999.9,000000,
085360,99999,20170717,70.5,24,59.8,24,9999.9,0,9999.9,0,6.2,8,7.2,24,12.0,999.9,86.0,60.8,0.00,999.9,000000,
085360,99999,20170718,68.7,24,60.6,24,9999.9,0,9999.9,0,6.2,24,6.1,24,8.9,999.9,75.2,62.6,0.00,999.9,000000,
085360,99999,20170719,69.8,24,60.4,24,9999.9,0,9999.9,0,6.0,24,7.1,24,13.0,999.9,77.0,64.4,99.99,999.9,010000,
085360,99999,20170720,66.7,24,54.5,24,9999.9,0,9999.9,0,6.2,24,12.9,24,19.0,29.9,73.4,60.8,0.00,999.9,000000,
085360,99999,20170721,66.7,24,54.5,24,9999.9,0,9999.9,0,6.2,24,14.5,24,22.0,28.0,75.2,60.8,0.00,999.9,000000,
085360,99999,20170722,69.1,24,58.4,24,9999.9,0,9999.9,0,6.2,24,12.8,24,15.9,25.1,78.8,62.6,0.00,999.9,000000,
085360,99999,20170723,70.0,24,56.9,24,9999.9,0,9999.9,0,6.2,24,14.9,24,26.0,33.0,80.6,60.8,0.00,999.9,000000,
085360,99999,20170724,70.6,24,60.1,24,9999.9,0,9999.9,0,6.2,24,16.3,24,24.1,33.0,80.6,64.4,0.00,999.9,000000,
085360,99999,20170725,73.7,24,56.5,24,9999.9,0,9999.9,0,6.2,11,13.6,24,24.1,33.0,89.6,62.6,0.00,999.9,000000,
085360,99999,20170726,75.7,24,55.5,24,9999.9,0,9999.9,0,999.9,0,12.6,24,19.0,999.9,89.6,66.2,0.00,999.9,000000,
085360,99999,20170727,70.5,24,60.0,24,9999.9,0,9999.9,0,6.2,20,11.9,24,19.0,28.0,82.4,62.6,0.00,999.9,000000,
085360,99999,20170728,75.0,24,62.7,24,9999.9,0,9999.9,0,6.2,20,10.2,24,14.0,999.9,89.6,66.2,0.00,999.9,000000,
085360,99999,20170729,72.9,24,64.2,24,9999.9,0,9999.9,0,6.2,22,10.8,24,17.1,999.9,87.8,66.2,0.00,999.9,000000,
085360,99999,20170730,71.3,24,60.4,24,9999.9,0,9999.9,0,6.2,18,10.7,24,18.1,24.1,82.4,64.4,0.00,999.9,000000,
085360,99999,20170731,66.4,24,57.0,24,9999.9,0,9999.9,0,6.2,19,9.2,24,15.0,999.9,73.4,60.8,99.99,999.9,010000,
085360,99999,20170801,68.7,24,55.3,24,9999.9,0,9999.9,0,6.2,12,9.9,24,14.0,999.9,78.8,60.8,0.00,999.9,000000,
085360,99999,20170802,70.1,24,56.3,24,9999.9,0,9999.9,0,6.2,16,11.4,24,15.9,22.9,80.6,60.8,0.00,999.9,000000,
085360,99999,20170803,75.7,24,62.0,24,9999.9,0,9999.9,0,6.2,15,11.1,24,17.1,999.9,87.8,66.2,0.00,999.9,000000,
085360,99999,20170804,76.2,24,64.8,24,9999.9,0,9999.9,0,6.2,21,11.1,24,19.0,999.9,87.8,68.0,0.00,999.9,000000,
085360,99999,20170805,71.2,24,62.4,24,9999.9,0,9999.9,0,6.2,24,12.8,24,20.0,25.1,80.6,64.4,0.00,999.9,000000,
085360,99999,20170806,71.2,24,57.9,24,9999.9,0,9999.9,0,6.2,11,10.5,24,15.0,22.0,86.0,60.8,0.00,999.9,000000,
085360,99999,20170807,67.3,24,57.1,24,9999.9,0,9999.9,0,6.2,20,11.6,24,18.1,28.0,77.0,62.6,0.00,999.9,000000,
085360,99999,20170808,66.8,24,51.4,24,9999.9,0,9999.9,0,6.2,17,15.8,24,24.1,35.0,77.0,60.8,0.00,999.9,000000,
085360,99999,20170809,66.0,24,51.1,24,9999.9,0,9999.9,0,6.2,14,18.0,24,28.0,38.1,73.4,60.8,0.00,999.9,000000,
085360,99999,20170810,72.6,24,42.5,24,9999.9,0,9999.9,0,999.9,0,13.1,24,18.1,22.9,87.8,62.6,0.00,999.9,000000,
085360,99999,20170811,79.1,24,41.0,24,9999.9,0,9999.9,0,999.9,0,9.3,24,15.9,22.9,95.0,62.6,0.00,999.9,000000,
085360,99999,20170812,81.1,24,42.6,24,9999.9,0,9999.9,0,999.9,0,8.0,24,15.9,22.9,95.0,66.2,0.00,999.9,000000,
085360,99999,20170813,77.9,24,52.2,24,9999.9,0,9999.9,0,999.9,0,7.7,24,15.9,17.1,93.2,68.0,0.00,999.9,000000,
085360,99999,20170814,71.5,24,58.2,24,9999.9,0,9999.9,0,6.2,8,10.1,24,15.9,999.9,84.2,60.8,0.00,999.9,000000,
085360,99999,20170815,69.6,22,57.2,21,9999.9,0,9999.9,0,6.2,12,10.5,22,17.1,999.9,84.2,62.6,0.00,999.9,000000,
085360,99999,20170816,71.1,24,56.6,24,9999.9,0,9999.9,0,6.2,4,11.0,24,20.0,28.0,84.2,62.6,0.00,999.9,000000,
085360,99999,20170817,74.5,24,60.9,24,9999.9,0,9999.9,0,6.2,17,13.8,24,22.0,28.0,89.6,66.2,0.00,999.9,000000,
085360,99999,20170818,73.3,24,60.6,24,9999.9,0,9999.9,0,6.2,10,12.2,24,21.0,31.1,84.2,64.4,0.00,999.9,000000,
085360,99999,20170819,74.1,24,59.0,24,9999.9,0,9999.9,0,6.2,6,11.6,24,18.1,999.9,86.0,64.4,0.00,999.9,000000,
085360,99999,20170820,80.0,24,57.4,24,9999.9,0,9999.9,0,999.9,0,6.8,24,14.0,17.1,95.0,66.2,0.00,999.9,000000,
085360,99999,20170821,79.6,24,65.8,24,9999.9,0,9999.9,0,999.9,0,7.9,24,14.0,999.9,89.6,71.6,0.00,999.9,000000,
085360,99999,20170822,75.7,24,64.8,24,9999.9,0,9999.9,0,6.2,8,5.6,24,13.0,17.1,89.6,66.2,0.00,999.9,100000,
085360,99999,20170823,72.9,24,59.2,24,9999.9,0,9999.9,0,6.2,8,8.8,24,15.0,999.9,84.2,64.4,0.00,999.9,000000,
085360,99999,20170824,70.0,24,58.6,24,9999.9,0,9999.9,0,6.2,17,9.1,24,14.0,18.1,82.4,62.6,0.00,999.9,000000,
085360,99999,20170825,70.6,24,52.9,24,9999.9,0,9999.9,0,999.9,0,7.3,24,12.0,17.1,84.2,59.0,0.00,999.9,000000,
085360,99999,20170826,73.2,24,54.2,24,9999.9,0,9999.9,0,6.2,6,6.1,24,12.0,15.0,84.2,64.4,0.00,999.9,000000,
085360,99999,20170827,70.1,24,61.5,24,9999.9,0,9999.9,0,6.2,24,7.3,24,14.0,20.0,77.0,64.4,0.00,999.9,000000,
085360,99999,20170828,66.8,24,61.3,24,9999.9,0,9999.9,0,6.2,24,5.0,24,12.0,999.9,71.6,64.4,99.99,999.9,010010,
085360,99999,20170829,67.5,24,61.9,24,9999.9,0,9999.9,0,5.9,24,6.1,24,15.0,999.9,75.2,62.6,99.99,999.9,010000,
085360,99999,20170830,69.2,24,61.1,24,9999.9,0,9999.9,0,6.2,23,7.6,24,15.0,999.9,78.8,62.6,0.00,999.9,000000,
085360,99999,20170831,69.7,24,58.4,24,9999.9,0,9999.9,0,6.2,17,11.1,24,17.1,25.1,82.4,62.6,0.00,999.9,000000,
085360,99999,20170901,70.8,24,54.6,24,9999.9,0,9999.9,0,999.9,0,12.4,24,17.1,25.1,84.2,62.6,0.00,999.9,000000,
085360,99999,20170902,76.4,24,46.0,24,9999.9,0,9999.9,0,999.9,0,8.9,24,15.0,22.0,91.4,66.2,0.00,999.9,000000,
085360,99999,20170903,70.4,24,51.4,24,9999.9,0,9999.9,0,6.2,8,9.6,24,19.0,999.9,80.6,59.0,0.00,999.9,000000,
085360,99999,20170904,70.3,24,62.5,24,9999.9,0,9999.9,0,5.9,24,7.1,24,12.0,999.9,78.8,66.2,99.99,999.9,010000,
085360,99999,20170905,70.5,24,60.7,24,9999.9,0,9999.9,0,6.2,24,11.2,24,17.1,999.9,80.6,64.4,0.00,999.9,000000,
085360,99999,20170906,72.3,24,60.1,24,9999.9,0,9999.9,0,6.2,11,10.9,24,15.9,999.9,84.2,64.4,0.00,999.9,000000,
085360,99999,20170907,77.2,24,50.0,24,9999.9,0,9999.9,0,999.9,0,10.3,24,17.1,22.9,91.4,66.2,0.00,999.9,000000,
